,open,high,low,close,volume,turnover,bias_q20,liquidity_premium_z_300,position,close_diff,change_rate,executable_position,position_change,gross_strategy_returns,percentage_fees,strategy_returns,cum_returns,gross_point_pnl,point_fees,point_pnl,cum_point_pnl
2020-01-24 13:00:00,300.5347689,300.61680502,299.00351914,299.349802719,10367429.0,3417905664.942,,,0.0,-1.1667359319999946,-0.003882435014183949,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-24 14:00:00,299.363475405,299.486529586,298.392714649,299.468299337,11876442.0,3896553240.365,,,0.0,0.11849661799999467,0.0003958466547286932,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-24 15:00:00,299.468299337,300.124588299,298.830240624,299.6779472,20327716.0,6686097348.35,,,0.0,0.2096478629999865,0.0007000669635621737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-27 09:00:00,294.445865754,295.958976416,294.108606149,295.466759695,12537927.0,4059620538.363,,,0.0,-4.211187504999998,-0.014052377041242625,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-27 10:00:00,295.462657889,295.895170545,294.68285899,295.129500089,10185173.0,3301033201.023,,,0.0,-0.3372596060000319,-0.0011414468630859265,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-27 11:00:00,295.138615214,295.72198318,294.701089239,295.72198318,8150659.0,2642580765.932,,,0.0,0.5924830910000196,0.002007535982751163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-27 12:00:00,295.712868055,296.350926768,295.311802579,295.913400794,6680941.0,2169410380.052,,,0.0,0.19141761399998813,0.0006472890920776742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-27 13:00:00,295.922515918,296.305351146,295.731098304,295.858710047,4844610.0,1573496062.294,,,0.0,-0.0546907469999951,-0.00018482010903608792,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-27 14:00:00,295.858710047,296.23243015,295.229766458,295.421184072,7169421.0,2327433916.252,,,0.0,-0.43752597499997137,-0.0014788341872052913,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-27 15:00:00,295.422733643,295.831364673,294.828700982,294.874276604,21222516.0,6879239664.016,0.016666666666666666,0.4447351010269466,0.0,-0.546907468000029,-0.0018512804683185058,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-28 09:00:00,296.296236021,296.688186374,295.831364673,296.214199901,5938874.0,1930045213.97,0.13333333333333333,0.3974716795681358,0.0,1.3399232969999844,0.004544049458744093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-28 10:00:00,296.214199901,298.082709266,296.214199901,297.868594992,12367579.0,4030914383.855,0.15,0.386505501087751,0.0,1.6543950910000262,0.005585130934144811,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-28 11:00:00,297.86403743,298.265102907,297.554123198,298.237757533,5630569.0,1840249534.381,0.16666666666666666,0.34617965300838766,0.0,0.36916254099998014,0.001239346971136257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-28 12:00:00,298.233199971,298.483865894,298.064570169,298.159823219,4408930.0,1441961801.837,0.16666666666666666,0.16032677143374865,0.0,-0.07793431400000372,-0.0002613160541597992,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-28 13:00:00,298.164836538,298.192181911,297.727310563,298.121448545,4564671.0,1489649442.64,0.16666666666666666,0.17539502404466176,0.0,-0.03837467399995376,-0.00012870504679551864,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-28 14:00:00,298.123818478,298.839355748,298.119260915,298.456520521,7716391.0,2524510272.156,0.21666666666666667,0.14133754627191647,0.0,0.3350719759999947,0.0011239445455377695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-28 15:00:00,298.458981604,298.693513757,297.873152555,297.964303799,15944762.0,5216124233.522,0.16666666666666666,0.2863937183477108,0.0,-0.4922167220000233,-0.0016492074662693978,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-29 09:00:00,299.322457345,299.404493466,298.201297036,298.310678529,4560337.0,1495810383.746,0.23333333333333334,0.10006250559059832,0.0,0.34637472999997954,0.0011624705563175741,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-29 10:00:00,298.306120967,298.875816246,297.5176627,298.775549877,8322608.0,2721914022.715,0.26666666666666666,-0.25856955379284446,0.0,0.46487134800003105,0.0015583463196569003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-29 11:00:00,298.757319628,299.039888487,298.611477637,298.930506993,3526675.0,1156191145.209,0.3,-0.37865993159987393,0.0,0.1549571159999914,0.0005186405516239834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-29 12:00:00,298.939622118,299.049003611,298.766434753,298.812010375,3127570.0,1025099184.018,0.2833333333333333,-0.4947293054569409,0.0,-0.11849661799999467,-0.00039640189016498795,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-29 13:00:00,298.815018366,299.258651474,298.67984107,299.003427989,2700352.0,885539586.941,0.35,-0.645798881655097,0.0,0.19141761399998813,0.0006405954491579546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-29 14:00:00,299.012543113,299.550335457,298.784665002,298.848470873,5816236.0,1908322152.8830001,0.31666666666666665,-0.8017375739000012,0.0,-0.1549571159999914,-0.0005182452824777917,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-29 15:00:00,298.866701122,298.880373809,297.654389567,297.718195439,16238830.0,5312052074.478,0.16666666666666666,-0.6947207737367781,0.0,-1.1302754339999979,-0.0037821021158255252,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-30 09:00:00,295.658177308,297.052791352,295.603486562,296.451193137,6388499.0,2078134688.116,0.15,-0.898350814881982,0.0,-1.2670023019999803,-0.004255710001640045,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-30 10:00:00,296.460308262,297.034561103,294.910737102,295.202421085,8478217.0,2752668982.192,0.1,-1.1816317683741218,0.0,-1.2487720519999925,-0.004212403528505604,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-30 11:00:00,295.202421085,296.871126922,295.006445909,296.487653635,8080358.0,2624097175.967,0.18333333333333332,-1.5698046220397839,0.0,1.2852325499999893,0.004353733093638512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:00:00,296.487653635,296.560574631,295.202421085,295.557910939,8414037.0,2729607812.985,0.15,-2.189495877402411,1.0,-0.9297426960000053,-0.0031358563656906924,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
2020-01-30 13:00:00,295.557910939,295.986321789,295.366493325,295.676407557,4566936.0,1482196515.794,0.18333333333333332,-2.2738400348803833,1.0,0.11849661799999467,0.0004009252116565776,1.0,1.0,0.0004009252116565776,0.0002,0.00020092521165657756,1.0002009252116566,0.11849661799999467,0.05911158218780001,0.05938503581219466,0.05938503581219466
2020-01-30 14:00:00,295.685522682,297.308014837,295.512335317,296.897834236,12852391.0,4181568415.644,0.23333333333333334,-2.5562877237420256,1.0,1.2214266789999897,0.004130957519038914,1.0,0.0,0.004130957519038914,0.0,0.004130957519038914,1.0043327127442094,1.2214266789999897,0.0,1.2214266789999897,1.2808117148121843
2020-01-30 15:00:00,296.916064485,298.894046495,296.906949361,298.684398632,20479375.0,6694432467.544,0.5166666666666667,-2.6254930617362446,1.0,1.786564396000017,0.006017438290169208,1.0,0.0,0.006017438290169208,0.0,0.006017438290169208,1.0103762228659459,1.786564396000017,0.0,1.786564396000017,3.0673761108122015
2020-01-31 09:00:00,298.064570169,298.219527284,296.633495627,297.22907786,7204768.0,2350355491.854,0.3,-2.8443684532438587,1.0,-1.4553207719999932,-0.004872436520506174,1.0,0.0,-0.004872436520506174,0.0,-0.004872436520506174,1.0054532288582028,-1.4553207719999932,0.0,-1.4553207719999932,1.6120553388122083
2020-01-31 10:00:00,297.225978717,297.27155434,295.11126984,295.330032828,11166154.0,3627611493.452,0.18333333333333332,-2.826941069422813,1.0,-1.8990450320000036,-0.006389163017537891,1.0,0.0,-0.006389163017537891,0.0,-0.006389163017537891,0.9990292242725178,-1.8990450320000036,0.0,-1.8990450320000036,-0.2869896931877953
2020-01-31 11:00:00,295.339147952,295.639947059,294.081260775,295.292660817,14034325.0,4543506320.319,0.21666666666666667,-2.886343798101549,1.0,-0.0373720110000022,-0.00012654321215532782,1.0,0.0,-0.00012654321215532782,0.0,-0.00012654321215532782,0.9989028039054414,-0.0373720110000022,0.0,-0.0373720110000022,-0.32436170418779753
2020-01-31 12:00:00,295.284457205,295.421184072,293.607274303,294.199757393,13871058.0,4480806994.735,0.08333333333333333,-3.1406943363335573,1.0,-1.092903423999985,-0.003701085631373946,1.0,0.0,-0.003701085631373946,0.0,-0.003701085631373946,0.9952057790907678,-1.092903423999985,0.0,-1.092903423999985,-1.4172651281877826
2020-01-31 13:00:00,294.181527144,294.555247248,293.187978577,293.92420718,9427893.0,3039343308.083,0.08333333333333333,-2.9905487683932868,1.0,-0.2755502130000309,-0.0009366092461862152,1.0,0.0,-0.0009366092461862152,0.0,-0.0009366092461862152,0.9942736601562134,-0.2755502130000309,0.0,-0.2755502130000309,-1.6928153411878135
2020-01-31 14:00:00,293.917188535,294.628168243,293.671080174,294.026570028,9337681.0,3014444810.963,0.13333333333333333,-2.847085777083274,1.0,0.1023628479999843,0.0003482627340636313,1.0,0.0,0.0003482627340636313,0.0,0.0003482627340636313,0.9946199286195069,0.1023628479999843,0.0,0.1023628479999843,-1.5904524931878292
2020-01-31 15:00:00,293.999224655,294.208872518,292.349387126,293.260899573,32328794.0,10405324235.816,0.05,-2.7789455810071164,1.0,-0.7656704549999631,-0.002604085933210265,1.0,0.0,-0.002604085933210265,0.0,-0.002604085933210265,0.9920298528544982,-0.7656704549999631,0.0,-0.7656704549999631,-2.3561229481877923
2020-02-03 09:00:00,294.737549737,296.460308262,294.619053119,296.428405326,6497179.0,2107717110.757,0.45,-2.7004210183943242,1.0,3.1675057530000004,0.010800982188938324,1.0,0.0,0.010800982188938324,0.0,0.010800982188938324,1.0027447496260746,3.1675057530000004,0.0,3.1675057530000004,0.811382804812208
2020-02-03 10:00:00,296.423847764,297.298899713,296.168624279,296.39650239,12546576.0,4083888592.761,0.48333333333333334,-2.5288847793155473,1.0,-0.0319029359999945,-0.0001076244227165013,1.0,0.0,-0.0001076244227165013,0.0,-0.0001076244227165013,1.0026368298012642,-0.0319029359999945,0.0,-0.0319029359999945,0.7794798688122135
2020-02-03 11:00:00,296.39650239,296.724646871,295.074809342,295.567026064,9852202.0,3197145008.1,0.3333333333333333,-2.4192485306536486,1.0,-0.8294763260000195,-0.002798536147732955,1.0,0.0,-0.002798536147732955,0.0,-0.002798536147732955,0.999830914390017,-0.8294763260000195,0.0,-0.8294763260000195,-0.04999645718780599
2020-02-03 12:00:00,295.571583626,296.168624279,295.247996707,296.159509154,5721425.0,1853635058.336,0.48333333333333334,-2.389115648930129,1.0,0.5924830899999733,0.002004564236714579,1.0,0.0,0.002004564236714579,0.0,0.002004564236714579,1.0018351396837648,0.5924830899999733,0.0,0.5924830899999733,0.5424866328121674
2020-02-03 13:00:00,296.15039403,296.177739403,295.37560845,295.945303729,4962968.0,1607568087.931,0.43333333333333335,-2.276179363428455,1.0,-0.21420542499998874,-0.0007232772150786992,1.0,0.0,-0.0007232772150786992,0.0,-0.0007232772150786992,1.0011105351539664,-0.21420542499998874,0.0,-0.21420542499998874,0.3282812078121786
2020-02-03 14:00:00,295.945303729,296.004552038,295.302687454,295.895170545,5954180.0,1928198914.835,0.48333333333333334,-2.225483052364423,1.0,-0.05013318400000344,-0.0001694001674238388,1.0,0.0,-0.0001694001674238388,0.0,-0.0001694001674238388,1.0009409468617017,-0.05013318400000344,0.0,-0.05013318400000344,0.2781480238121752
2020-02-03 15:00:00,295.904285669,296.250660399,295.238881583,295.439414321,15214900.0,4932339470.099,0.36666666666666664,-2.1383795637265046,1.0,-0.45575622399996973,-0.0015402624624136774,1.0,0.0,-0.0015402624624136774,0.0,-0.0015402624624136774,0.9993992350941577,-0.45575622399996973,0.0,-0.45575622399996973,-0.17760820018779455
2020-02-04 09:00:00,299.039888487,299.84201944,298.72085913,299.769098444,8674534.0,2848418197.041,0.9166666666666666,-1.9972783251669965,1.0,4.329684122999993,0.014655066024114483,1.0,0.0,0.014655066024114483,0.0,0.014655066024114483,1.014045496868912,4.329684122999993,0.0,4.329684122999993,4.152075922812198
2020-02-04 10:00:00,299.769098444,300.211181981,299.231306101,299.814674067,8827198.0,2898307201.183,0.95,-1.9203602346831512,1.0,0.04557562299999063,0.0001520357609792189,1.0,0.0,0.0001520357609792189,0.0,0.0001520357609792189,1.0141996680476961,0.04557562299999063,0.0,0.04557562299999063,4.197651545812189
2020-02-04 11:00:00,299.823789191,300.707956265,299.75998332,300.338793724,5751539.0,1893613120.8470001,1.0,-1.8891692408568521,-1.0,0.5241196570000284,0.001748145445619187,1.0,0.0,0.001748145445619187,0.0,0.001748145445619187,1.0159726365783421,0.5241196570000284,0.0,0.5241196570000284,4.721771202812217
2020-02-04 12:00:00,300.334236162,300.689726016,300.325121037,300.525653775,6911494.0,2269051107.29,1.0,-1.772361748874207,-1.0,0.18686005099999647,0.0006221642188910526,-1.0,2.0,-0.0006221642188910526,0.0004,-0.0010221642188910525,1.0149341457018595,-0.18686005099999647,0.12013551748960001,-0.30699556848959647,4.414775634322621
2020-02-04 13:00:00,300.525653775,300.633759152,299.978746307,300.457290342,4467637.0,1469365022.23,0.9833333333333333,-1.6925031470889909,-1.0,-0.0683634330000018,-0.0002274795250963857,-1.0,0.0,0.0002274795250963857,0.0,0.0002274795250963857,1.0151650224393278,0.0683634330000018,0.0,0.0683634330000018,4.483139067322623
2020-02-04 14:00:00,300.45273278,300.808222634,300.35246641,300.564848811,5882441.0,1934253174.275,1.0,-1.5797818418449043,-1.0,0.10755846899996868,0.000357982556780545,-1.0,0.0,-0.000357982556780545,0.0,-0.000357982556780545,1.0148016110690408,-0.10755846899996868,0.0,-0.10755846899996868,4.375580598322654
2020-02-04 15:00:00,300.562023122,300.680610891,299.778213569,299.942285809,13721960.0,4509969171.967,0.9333333333333333,-1.3885209853622877,-1.0,-0.6225630019999926,-0.0020713100832076003,-1.0,0.0,0.0020713100832076003,0.0,0.0020713100832076003,1.0169035798785033,0.6225630019999926,0.0,0.6225630019999926,4.9981436003226465
2020-02-05 09:00:00,302.868240764,303.014082756,301.947613193,302.467175288,7577138.0,2513498829.42,1.0,-1.3151243323035549,-1.0,2.5248894790000236,0.008417917707701505,-1.0,0.0,-0.008417917707701505,0.0,-0.008417917707701505,1.008343369226419,-2.5248894790000236,0.0,-2.5248894790000236,2.473254121322623
2020-02-05 10:00:00,302.467175288,302.950276884,301.409820849,302.284872798,10364093.0,3434282460.117,0.9833333333333333,-1.2803448527320789,-1.0,-0.1823024900000405,-0.0006027182613335125,-1.0,0.0,0.0006027182613335125,0.0,0.0006027182613335125,1.0089511161887463,0.1823024900000405,0.0,0.1823024900000405,2.6555566113226634
2020-02-05 11:00:00,302.284872798,302.622132404,301.829116575,302.613017279,5588217.0,1852582980.178,1.0,-1.3431855706578515,-1.0,0.328144481000038,0.001085547146182586,-1.0,0.0,-0.001085547146182586,0.0,-0.001085547146182586,1.0078558521839298,-0.328144481000038,0.0,-0.328144481000038,2.3274121303226254
2020-02-05 12:00:00,302.59478703,302.85912564,302.494520661,302.503635785,4359466.0,1445256107.3860002,0.9833333333333333,-1.4275793990702839,-1.0,-0.10938149400004704,-0.00036145667157205796,-1.0,0.0,0.00036145667157205796,0.0,0.00036145667157205796,1.0082201484056845,0.10938149400004704,0.0,0.10938149400004704,2.4367936243226724
2020-02-05 13:00:00,302.503635785,302.868240764,302.275757674,302.767974395,4450685.0,1475210521.135,1.0,-1.3571731888161784,-1.0,0.26433861000003844,0.0008738361418834106,-1.0,0.0,-0.0008738361418834106,0.0,-0.0008738361418834106,1.0073391292010325,-0.26433861000003844,0.0,-0.26433861000003844,2.172455014322634
2020-02-05 14:00:00,302.767974395,303.305766739,302.403369416,303.251075992,4938210.0,1640571036.854,1.0,-1.3336744352985175,-1.0,0.48310159699997257,0.001595616570627456,-1.0,0.0,-0.001595616570627456,0.0,-0.001595616570627456,1.0057318021942379,-0.48310159699997257,0.0,-0.48310159699997257,1.6893534173226614
2020-02-05 15:00:00,303.24651843,303.615680971,302.804434893,303.406033108,16611792.0,5520981452.848,1.0,-1.1854573917290392,-1.0,0.1549571159999914,0.0005109862034062829,-1.0,0.0,-0.0005109862034062829,0.0,-0.0005109862034062829,1.0052178871189896,-0.1549571159999914,0.0,-0.1549571159999914,1.53439630132267
2020-02-06 09:00:00,304.363121177,304.499848044,303.351342361,303.861789331,5915102.0,1971810527.552,1.0,-1.184816243245525,-1.0,0.45575622300003715,0.0015021330272553257,-1.0,0.0,-0.0015021330272553257,0.0,-0.0015021330272553257,1.0037079161311604,-0.45575622300003715,0.0,-0.45575622300003715,1.0786400783226329
2020-02-06 10:00:00,303.861789331,304.399581675,303.478954104,304.025861572,8008909.0,2669645003.253,1.0,-1.1518922179178652,-1.0,0.1640722409999853,0.0005399568052344428,-1.0,0.0,-0.0005399568052344428,0.0,-0.0005399568052344428,1.0031659572113778,-0.1640722409999853,0.0,-0.1640722409999853,0.9145678373226476
2020-02-06 11:00:00,304.025861572,304.499848044,303.825328834,304.025861572,5488444.0,1830494901.219,0.9833333333333333,-1.1418199391254171,-1.0,0.0,0.0,-1.0,0.0,-0.0,0.0,-0.0,1.0031659572113778,-0.0,0.0,-0.0,0.9145678373226476
2020-02-06 12:00:00,304.016746447,304.559096353,303.916480078,304.481617795,3356099.0,1120258117.058,1.0,-1.1792865907588532,-1.0,0.4557562229999803,0.001499070574599859,-1.0,0.0,-0.001499070574599859,0.0,-0.001499070574599859,1.001662140643482,-0.4557562229999803,0.0,-0.4557562229999803,0.45881161432266726
2020-02-06 13:00:00,304.508963169,304.618344662,303.998516198,304.372236302,3932629.0,1311752056.746,0.9833333333333333,-1.1587709144514704,-1.0,-0.10938149300000077,-0.0003592384124602166,-1.0,0.0,0.0003592384124602166,0.0,0.0003592384124602166,1.0020219761607083,0.10938149300000077,0.0,0.10938149300000077,0.568193107322668
2020-02-06 14:00:00,304.363121177,304.545423667,304.180818688,304.331218242,6009981.0,2005628667.956,0.9166666666666666,-1.0554358405877138,-1.0,-0.04101805999999897,-0.00013476281706359394,-1.0,0.0,0.00013476281706359394,0.0,0.00013476281706359394,1.0021570114649754,0.04101805999999897,0.0,0.04101805999999897,0.609211167322667
2020-02-06 15:00:00,304.335775804,304.527193418,303.98028595,304.426927049,10820008.0,3611293029.577,0.9,-0.927790474546821,-1.0,0.09570880700005091,0.0003144889556612185,-1.0,0.0,-0.0003144889556612185,0.0,-0.0003144889556612185,1.0018418441530312,-0.09570880700005091,0.0,-0.09570880700005091,0.5135023603226161
2020-02-07 09:00:00,303.36957261,303.533644851,302.585671906,302.932046635,6106149.0,2030151604.385,0.7666666666666667,-0.8839389483358029,-1.0,-1.494880414000022,-0.0049104736840818175,-1.0,0.0,0.0049104736840818175,0.0,0.0049104736840818175,1.0067613621643567,1.494880414000022,0.0,1.494880414000022,2.008382774322638
2020-02-07 10:00:00,302.922931511,303.706832215,302.558326532,303.579220473,7204887.0,2396929785.761,0.8166666666666667,-0.852698569748227,-1.0,0.6471738380000147,0.0021363663738744876,-1.0,0.0,-0.0021363663738744876,0.0,-0.0021363663738744876,1.0046105510437127,-0.6471738380000147,0.0,-0.6471738380000147,1.3612089363226234
2020-02-07 11:00:00,303.579220473,304.098782568,303.169039872,303.67930454,5595746.0,1865117985.727,0.7666666666666667,-0.845241829240087,-1.0,0.10008406699995476,0.0003296802292462875,-1.0,0.0,-0.0003296802292462875,0.0,-0.0003296802292462875,1.0042793508069414,-0.10008406699995476,0.0,-0.10008406699995476,1.2611248693226687
2020-02-07 12:00:00,303.67492928,303.98028595,303.551875099,303.752407838,6321851.0,2106797180.365,0.75,-0.9216924100688182,-1.0,0.07310329800003501,0.0002407253207812321,-1.0,0.0,-0.0002407253207812321,0.0,-0.0002407253207812321,1.0040375953380645,-0.07310329800003501,0.0,-0.07310329800003501,1.1880215713226336
2020-02-07 13:00:00,303.747850276,303.747850276,302.868240764,302.913816387,5427243.0,1806904057.294,0.7,-0.8493362490970874,-1.0,-0.8385914510000134,-0.0027607730156570254,-1.0,0.0,0.0027607730156570254,0.0,0.0027607730156570254,1.006809515237979,0.8385914510000134,0.0,0.8385914510000134,2.026613022322647
2020-02-07 14:00:00,302.904701262,302.977622258,302.257527425,302.895586138,9540666.0,3171934429.154,0.6833333333333333,-0.8046721644093631,-1.0,-0.018230248999998366,-6.0182956384879915e-05,-1.0,0.0,6.0182956384879915e-05,0.0,6.0182956384879915e-05,1.0068701080111224,0.018230248999998366,0.0,0.018230248999998366,2.0448432713226454
2020-02-07 15:00:00,302.904701262,303.20550037,302.467175288,302.804434893,13783815.0,4582401658.2630005,0.6666666666666666,-0.68569847877911,-1.0,-0.09115124499999183,-0.00030093289295562986,-1.0,0.0,0.00030093289295562986,0.0,0.00030093289295562986,1.0071731083455566,0.09115124499999183,0.0,0.09115124499999183,2.1359945163226373
2020-02-10 09:00:00,301.920267819,303.251075992,301.883807321,303.251075992,5074560.0,1684974825.356,0.7,-0.6998293107326626,-1.0,0.44664109899997584,0.0014750150510767224,-1.0,0.0,-0.0014750150510767224,0.0,-0.0014750150510767224,1.005687512851707,-0.44664109899997584,0.0,-0.44664109899997584,1.6893534173226614
2020-02-10 10:00:00,303.241960867,304.171703563,303.196385245,303.788868336,5736739.0,1911413106.702,0.7,-0.6930214050655494,-1.0,0.5377923440000245,0.0017734227067152109,-1.0,0.0,-0.0017734227067152109,0.0,-0.0017734227067152109,1.003904003780556,-0.5377923440000245,0.0,-0.5377923440000245,1.151561073322637
2020-02-10 11:00:00,303.788868336,304.179177965,303.652141469,303.857231769,4960557.0,1653662664.738,0.6833333333333333,-0.7044519984328887,-1.0,0.0683634330000018,0.0002250360040327859,-1.0,0.0,-0.0002250360040327859,0.0,-0.0002250360040327859,1.0036780892351127,-0.0683634330000018,0.0,-0.0683634330000018,1.083197640322635
2020-02-10 12:00:00,303.861789331,303.889134705,303.424263357,303.588335597,3130548.0,1042926304.2,0.6666666666666666,-0.8725536849828179,-1.0,-0.26889617199998384,-0.0008849424791851357,-1.0,0.0,0.0008849424791851357,0.0,0.0008849424791851357,1.0045662866117042,0.26889617199998384,0.0,0.26889617199998384,1.352093812322619
2020-02-10 13:00:00,303.583778035,303.870266397,303.533644851,303.761522962,2883625.0,960429933.75,0.6666666666666666,-0.7928818316522386,-1.0,0.17318736499998977,0.0005704677838145322,-1.0,0.0,-0.0005704677838145322,0.0,-0.0005704677838145322,1.003993213908486,-0.17318736499998977,0.0,-0.17318736499998977,1.1789064473226292
2020-02-10 14:00:00,303.770638087,304.217279186,303.547317537,304.212721624,2657531.0,885954722.296,0.7166666666666667,-0.7855411385539653,-1.0,0.4511986619999675,0.0014853713452589457,-1.0,0.0,-0.0014853713452589457,0.0,-0.0014853713452589457,1.0025019111577118,-0.4511986619999675,0.0,-0.4511986619999675,0.7277077853226617
2020-02-10 15:00:00,304.22639431,305.128791633,304.217279186,305.064985761,11283155.0,3770245236.624,0.85,-0.6040006194908615,-1.0,0.8522641370000201,0.0028015400948728786,-1.0,0.0,-0.0028015400948728786,0.0,-0.0028015400948728786,0.9996933618584168,-0.8522641370000201,0.0,-0.8522641370000201,-0.12455635167735846
2020-02-11 09:00:00,306.414024183,306.532520801,305.821541092,306.313757814,5384399.0,1809006589.491,0.9833333333333333,-0.6527849873270822,-1.0,1.248772052999982,0.004093462413868432,-1.0,0.0,-0.004093462413868432,0.0,-0.004093462413868432,0.9956011546562556,-1.248772052999982,0.0,-1.248772052999982,-1.3733284046773404
2020-02-11 10:00:00,306.331988063,307.197924887,306.272739754,306.733053539,11736411.0,3945999941.66,1.0,-0.4813234998567198,-1.0,0.4192957250000404,0.0013688439200130187,-1.0,0.0,-0.0013688439200130187,0.0,-0.0013688439200130187,0.9942383320689465,-0.4192957250000404,0.0,-0.4192957250000404,-1.7926241296773808
2020-02-11 11:00:00,306.723938415,306.915356029,305.921807462,306.104109951,7884884.0,2648859228.499,0.85,-0.40580269064673524,-1.0,-0.6289435880000269,-0.0020504591231478297,-1.0,0.0,0.0020504591231478297,0.0,0.0020504591231478297,0.9962769771275206,0.6289435880000269,0.0,0.6289435880000269,-1.163680541677354
2020-02-11 12:00:00,306.104109951,306.514290552,306.049419204,306.505175428,2745151.0,922563913.762,0.8833333333333333,-0.586410172007703,-1.0,0.40106547699997463,0.0013102257172050713,-1.0,0.0,-0.0013102257172050713,0.0,-0.0013102257172050713,0.9949716294106288,-0.40106547699997463,0.0,-0.40106547699997463,-1.5647460186773285
2020-02-11 13:00:00,306.505175428,306.705708166,305.921807462,306.177030947,3588325.0,1206130009.296,0.7833333333333333,-0.5684737067412824,-1.0,-0.32814448099998117,-0.00107060013111282,-1.0,0.0,0.00107060013111282,0.0,0.00107060013111282,0.9960368461675292,0.32814448099998117,0.0,0.32814448099998117,-1.2366015376773474
